Distance
57.79513433020534
51.033794747377634
48.7309850951984
61.159599992290104
51.091762646839996
10.153491713624584
65.12552763212209
65.76585717264511
17.454394385251693
70.79395760943991
63.37177899276171
52.29975927655987
46.44974245304713
70.54400623534829
63.81289786221055
39.474382856645924
68.9897440687609
74.19306180264181
3.332371851893423
14.741899214875534
51.92229080962351
52.778845621287665
52.50299660845268
67.74824256054735
69.87653620480617
42.01104271791061
55.38291993429742
9.517755183001391
62.440300434060546
57.98059639968981
16.1369468189529
64.79523287360911
39.76203919266298
15.853189241332425
57.32698486580702
53.961392784347595
70.34055223064067
13.036301151656266
16.736071575238682
69.37476099790517
28.233823716621117
9.420992953538455
50.02244235067696
61.08009497828555
65.08850745988549
8.714766480717783
57.07223388394303
61.70285312948405
52.477814609615336
49.170331271057044
70.73284177048947
42.85579314238024
11.993508663193312
51.59266239647701
51.99149369103374
14.128061081416275
27.939810059276677
18.788068157409047
39.50959745570849
49.15033695755302
29.215087598145214
60.9734165293627
53.697600786939006
18.576615184607107
21.92115102797904
29.39359952434628
1.3974947445920924
23.294433281952674
31.853212727870115
41.96244169191181
17.489003324410422
15.740360364523779
28.37652616686062
66.77411904209414
34.636774352944606
1.812650009644578
52.635684879547185
45.72404469652399
51.738643064440254
35.32540099303848
46.09159660605826
62.88814560979269
52.42784549255665
52.37856507935445
31.2021735601926
61.26608996181968
64.79853521502464
68.57473836978325
58.75821058142309
63.27255107799679
13.905287405346039
11.98065144356549
15.483848671437057
47.785916038356284
14.985988125139897
69.32855582375666
13.93326822146703
30.614454910178498
72.22481268874095
8.890338285213865
15.380032819804017
17.854907975455898
12.163317612208829
59.08038616985349
42.51176953042205
57.75636938945443
15.979135594138594
1.093375159093211
56.83979586255426
10.504943701201634
13.436786469696019
1.2125536106426054
39.48203822623742
60.54781086885252
67.32199750812245
23.355013657022905
9.222778732548036
15.798086910633723
31.261286314559452
62.54667639202453
60.20034914096566
16.114162603761425
70.55080155843976
16.291840994428462
60.194625280488246
31.718825653993907
66.7596946453376
67.91153595950014
11.591170662424137
63.87050209820861
71.09769434341631
15.096184040646932
63.208670717646314
64.55093665672216
47.14164305386417
58.061223516351575
45.407539608853206
67.60997371082897
61.90296632278317
47.569048225540925
15.281769148866502
8.554793216958917
43.467699514037655
50.85889304596348
41.466637844368684
62.91306824866653
67.08429620762722
28.322627723275023
43.926914826900166
57.684884436228224
57.30022682411602
73.52008413644015
44.72223049979813
49.51817362382827
64.44465446848695
12.485978135665516
59.189966083139744
66.41271921430402
70.68195737894666
57.6477605267716
16.061669713616695
47.091443072622425
49.78566786798623
60.590999387851646
10.995101347095513
37.70723459085308
10.384658346269793
9.231313681866682
13.782515156256181
43.57034992707575
17.7241306079704
64.81367063116531
16.125709063420953
38.35257499071329
53.26947373145188
10.031174357491373
63.703682355677095
58.080814499212075
56.63896668396365
59.44015020766927
70.97544919275299
65.47918844944796
43.39679946425633
54.243116485481316
69.11699137361967
27.960958620665725
